Customer,text,title,hotel_Name,numberOfReviews,finalRating
christophew_12,wonderful resort with superb rooms with excellent views set in lovely gardens - the rooms were of high quality. the pool was noisy and food average near the pools so avoid that and go for the restaurant and breakfast at the higher part of the resort which was outstanding - the range of food for breakfast including the curries sublime,a wonderful location,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
Explore14669065197,"Wow, what a gorgeous and luxurious resort. The setting is amazing - a 150 year old tea plantation. Our villa was a delight, modern and spacious with a jaw dropping view over the plantation and surrounding mountains. 
The staff were amazing too, so helpful and attentive. 
We highly recommend this resort.","Jaw dropping views, luxury villas and attentive service",98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
B2003IRtomm,This was the best hotel we stayed in in Sri Lanka over our 2 weeks. The room and views were simply unbeatable. The breakfast the best we had! Lovely pool area and the spa massage was 10/10! Could not have wished for a better stay. Only wish we could have stayed longer. Staff service was top tier and an example to everyone in the tourism sector! Thank you,Best hotel we stayed in in Sri Lanka over our two weeks!,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
divyap899,The 98 Acres what a beautiful resort highly recommend this for couples. We did 2 night stay for our honeymoon and it was incredible. The food is good for breakfast and the restaurant. The staff are so polite and accommodating. Would love to come back and stay here again maybe longer though.,Best Stay in Sri Lanka,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
942parisam,Spectacular views and the most hospitable staff. We thoroughly enjoyed our three nights at this beautiful hotel. The food was excellent and the restaurant staff were very accommodating with all of our preferences. We cannot wait to go back!,Beautiful hotel with breathtaking views,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
259mariu,"This experience has truly been out of this world. Every detail of our stay was thoughtfully crafted with such care, from the warm welcome upon arrival to the scenic buggy ride to our suite, showcasing the breathtaking landscapes of Ella. We loved the early morning hike at dawn and unwinding in the infinity pool with its stunning views. The beakfast was delicious and with lots of variety. We couldn’t have asked for a more perfect stay, and we’re already looking forward to returning. This place is truly magical.",A picture-perfect stay—truly one of the best experiences I’ve ever had.,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
dominicsY131RW,"We are really happy that we chose this Resort in our Honeymoon.
Staff, food, utility, drinks, pool & espacially the available activities around this resort are stunning & just perfect!
We do highly recommend to stay in the resort to enjoy the beauty of sri lanka in the best way!",Honeymoon at 98,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
Getaway11243299093,"I had an azing experience here, with breathtaking view to the nature from my room and amazing service. The rooms have incredible design, cleanliness and big terrace. The resort has a very nice outdoor swimming pool and Spa. I had an amazing massage and facial treatment there with beautiful view to tea garden and natural sounds and they were so professional. The breakfast was great and you could have lots of options and what i liked alot fruits and fresh juices.
You can have your dinner there, the environment and food is great.",Amazing resort with great view and services in Ella.,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
julienL6508UE,"Early morning walk up Little Adam’s Peak to watch the sunrise was spectacular our guide Dewan was excellent, highly recommend
It’s a great way to start your day
The 98 acres resort is beautiful, clean and the staff a friendly and very helpful",Little Adam’s Peak with guide Dewan,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
P8572ZSelenag,"Великолепный отель с потрясающими видами ! 
Отдыхали с семьей в октябре 2024 г. У нас было 2 номера - отдельный двухэтажный  коттедж . Вид из номера на Малый пик Адама и горы , просто восторг ! Можно даже никуда не ходить , а целыми днями любоваться пейзажами , закатами и рассветами . В номерах чисто , комфортно . Территория отеля очень красивая , ресторан с панорамным видом на горы , бассейн небольшой , но приятный . У нас были завтраки и ужины . Еда просто отличная . Все вкусно и разнообразно . Утрами организуют подьем с провожающим на малый пик Адама . По отъезду на ресепшен благословили белой ниточкой на запястье и подарили пачку чая . Было очень приятно ! Благодарим за прекрасный отдых . Всем советуем !",Отличный отель с шикарными видами !,98 Acres Resort & Spa,1.0959948878766475,0.4085732826900327
Helrog52,"Wow, perfect stay.
Upgraded stay as a treat for my 60th birthday by Hasini from guest relations.  She had organised the room to be decorated and cake 🎂 
The room was beautiful with a direct view of the ‘Lotus’.
The hotel is amazing, clean and calm, beautiful, exquisite decor with subtle piano music and violin musicians playing whilst we sipped cocktails. 
Shanghri La team Colombo we cannot thank you enough, you are amazing and made us feel so very special.",Wow 🤩,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
702ril,"“Hey! I’m a regular at Tiki Bar, and it’s always a vibe! The food and drinks are top-notch, the ambiance is perfect, and the staff is just amazing, so warm and welcoming! Big shoutout to Indika, Shavin, Nilakshi, Praveen, and Rashmika who made my last visit extra special. Can’t wait to be back! x”",top tier customer service and ambiance,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
GaryXRP,"I’ve stayed in many hotels in Colombo over the years and have stayed at a Shangri la in Dubai and I can tell you this hotel absolutely blew all of them away.

This hotel thoroughly deserves a 5 star rating. My wife and I stayed last week for a vacation and the staff were outstanding. Big shout out to the guest relations team, in particular Arunadi and Hasini who were absolutely lovely. My wife has a gluten allergy and the staff in the restaurants and guest relations were so helpful when recommending options and providing translations when required. The staff at the pool were fantastic. It was always a delight returning to a lovely clean room thanks to our cleaner, Ishara dilrukshi.

My favourite hotel in Colombo. Don’t hesitate just book it. We will return again very soon.  Gary & Kerri",My favourite hotel in Colombo,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
500ingos,"We stayed at the Shangri-La Hotel in `Colombo for a few days at the beginning of December 24 and what we experienced exceeded our expectations by miles.
The abundance of varying dishes at the buffets in the all day dining was overwhelming, the service extremely friendly, 
The quality of the spa treatment was very high and the service very friendly.
Guest relations made our stay perfect. Whatever little problems we had, they were readily available to help, especially Arunadi gave us foreigners tender loving care, which made our stay a very wonderful  experience. We are looking forward to coming back to your hotel at the end of the November,",Luxurios Shangr-La with personalized service,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
X4212JSsophiet,"Wonderful stay. My husband and I stayed with our 3 year old daughter for 3 nights. Very clean, pleasant hotel. All staff are very kind and attentive. I found the room a little cold they did everything they could to try and us get the room warm. All areas of the hotel are lovely, swimming pool, gym and breakfast are all great. Would definitely recommend.",Fantastic stay,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
aqsaa582,"The whole experience was so wonderful. The staff at the front desk especially MELANI. She treated us and my kids so well. My kids was lookinh the cake in the lobby and she surprised us with the yummiest cake in our room. That was such a wonderful gesture. Room was beautiful with the ocean view and so spacious. Provided with the high quality toiletteries. Found everything so convenient and modern as well. 
Forgot to mention the amazing breakfast. And specially Indian tea.
They deserve 5 stars",Amazing experience and hospitality,Shangri-La Colombo,0.7657052429506364,0.4085732826900327
